service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
1263030,20110711,20111002,1,1,1,1,1,0,0
1263031,20110711,20111002,1,1,1,1,1,0,0
1263036,20110711,20111002,1,1,1,1,1,0,0
1263037,20110711,20111002,1,1,1,1,1,0,0
1263034,20110711,20111002,1,1,1,1,1,0,0
1257351,20110711,20111002,0,0,0,0,0,0,1
1256139,20110711,20111002,1,1,1,1,1,0,0
1256138,20110711,20111002,1,1,1,1,1,0,0
1257352,20110711,20111002,0,0,0,0,0,0,1
1288290,20110711,20111002,1,1,1,1,1,0,0
1256133,20110711,20111002,1,1,1,1,1,0,0
1256132,20110711,20111002,1,1,1,1,1,0,0
1256130,20110711,20111002,1,1,1,1,1,0,0
1256137,20110711,20111002,1,1,1,1,1,0,0
1256136,20110711,20111002,1,1,1,1,1,0,0
1256135,20110711,20111002,1,1,1,1,1,0,0
1256134,20110711,20111002,1,1,1,1,1,0,0
1231348,20110404,20110710,0,0,0,0,0,0,1
1258469,20110711,20111002,1,1,1,1,1,0,0
1257358,20110711,20111002,0,0,0,0,0,0,1
1258468,20110711,20111002,1,1,1,1,1,0,0
1257359,20110711,20111002,0,0,0,0,0,0,1
1258467,20110711,20111002,1,1,1,1,1,0,0
1258466,20110711,20111002,1,1,1,1,1,0,0
1289627,20110711,20111002,0,0,0,0,0,0,1
1288729,20110711,20111002,0,0,0,0,0,1,0
1261291,20110711,20111002,1,1,1,1,1,0,0
1288747,20110711,20111002,0,0,0,0,0,1,0
1258462,20110711,20111002,0,0,0,0,0,0,1
1235347,20110404,20110710,0,0,0,0,0,0,1
1235346,20110404,20110710,0,0,0,0,0,0,1
1235345,20110404,20110710,0,0,0,0,0,0,1
1235344,20110404,20110710,0,0,0,0,0,0,1
1235343,20110404,20110710,0,0,0,0,0,0,1
1235342,20110404,20110710,0,0,0,0,0,0,1
1235341,20110404,20110710,0,0,0,0,0,0,1
1235340,20110404,20110710,0,0,0,0,0,0,1
1258304,20110711,20111002,1,1,1,1,1,0,0
1235349,20110404,20110710,0,0,0,0,0,0,1
1235348,20110404,20110710,0,0,0,0,0,0,1
1288728,20110711,20111002,0,0,0,0,0,1,0
1260419,20110711,20111002,1,1,1,1,1,0,0
1260418,20110711,20111002,1,1,1,1,1,0,0
1256548,20110711,20111002,0,0,0,0,0,1,0
1256549,20110711,20111002,0,0,0,0,0,0,1
1289625,20110711,20111002,0,0,0,0,0,0,1
1260411,20110711,20111002,1,1,1,1,1,0,0
1260410,20110711,20111002,1,1,1,1,1,0,0
1260413,20110711,20111002,1,1,1,1,1,0,0
1260412,20110711,20111002,1,1,1,1,1,0,0
1260415,20110711,20111002,1,1,1,1,1,0,0
1260414,20110711,20111002,1,1,1,1,1,0,0
1260417,20110711,20111002,1,1,1,1,1,0,0
1260416,20110711,20111002,1,1,1,1,1,0,0
1233169,20110404,20110710,1,1,1,1,1,0,0
1233168,20110404,20110710,1,1,1,1,1,0,0
1233165,20110404,20110710,1,1,1,1,1,0,0
1233164,20110404,20110710,1,1,1,1,1,0,0
1233167,20110404,20110710,1,1,1,1,1,0,0
1233166,20110404,20110710,1,1,1,1,1,0,0
1233161,20110404,20110710,1,1,1,1,1,0,0
1233160,20110404,20110710,1,1,1,1,1,0,0
1233163,20110404,20110710,1,1,1,1,1,0,0
1233162,20110404,20110710,1,1,1,1,1,0,0
1262749,20110711,20111002,0,0,0,0,0,0,1
1262748,20110711,20111002,0,0,0,0,0,0,1
1262743,20110711,20111002,0,0,0,0,0,0,1
1262742,20110711,20111002,0,0,0,0,0,0,1
1262741,20110711,20111002,0,0,0,0,0,0,1
1262740,20110711,20111002,0,0,0,0,0,0,1
1262747,20110711,20111002,0,0,0,0,0,0,1
1262746,20110711,20111002,0,0,0,0,0,0,1
1262745,20110711,20111002,0,0,0,0,0,0,1
1262744,20110711,20111002,0,0,0,0,0,0,1
1260675,20110711,20111002,0,0,0,0,0,0,1
1260674,20110711,20111002,0,0,0,0,0,0,1
1260677,20110711,20111002,0,0,0,0,0,0,1
1260676,20110711,20111002,0,0,0,0,0,0,1
1260671,20110711,20111002,0,0,0,0,0,0,1
1260670,20110711,20111002,0,0,0,0,0,0,1
1260673,20110711,20111002,0,0,0,0,0,0,1
1260672,20110711,20111002,0,0,0,0,0,0,1
1260679,20110711,20111002,0,0,0,0,0,0,1
1260678,20110711,20111002,0,0,0,0,0,0,1
1231343,20110404,20110710,0,0,0,0,0,0,1
1259645,20110711,20111002,1,1,1,1,1,0,0
1259310,20110711,20111002,1,1,1,1,1,0,0
1259311,20110711,20111002,1,1,1,1,1,0,0
1259316,20110711,20111002,1,1,1,1,1,0,0
1259317,20110711,20111002,1,1,1,1,1,0,0
1259314,20110711,20111002,1,1,1,1,1,0,0
1259315,20110711,20111002,1,1,1,1,1,0,0
1259318,20110711,20111002,1,1,1,1,1,0,0
1259319,20110711,20111002,1,1,1,1,1,0,0
1259648,20110711,20111002,1,1,1,1,1,0,0
1259649,20110711,20111002,1,1,1,1,1,0,0
1288615,20110711,20111002,0,0,0,0,0,1,0
1288614,20110711,20111002,0,0,0,0,0,1,0
1288617,20110711,20111002,0,0,0,0,0,1,0
1231342,20110404,20110710,0,0,0,0,0,0,1
1257321,20110711,20111002,0,0,0,0,0,0,1
1288616,20110711,20111002,0,0,0,0,0,1,0
1258067,20110711,20111002,0,0,0,0,0,0,1
1289501,20110711,20111002,0,0,0,0,0,0,1
1258066,20110711,20111002,0,0,0,0,0,0,1
1228873,20110404,20110710,0,0,0,0,0,1,0
1228872,20110404,20110710,0,0,0,0,0,1,0
1228871,20110404,20110710,0,0,0,0,0,1,0
1228870,20110404,20110710,0,0,0,0,0,1,0
1228877,20110404,20110710,0,0,0,0,0,1,0
1228876,20110404,20110710,0,0,0,0,0,1,0
1228875,20110404,20110710,0,0,0,0,0,1,0
1228874,20110404,20110710,0,0,0,0,0,1,0
1228879,20110404,20110710,0,0,0,0,0,1,0
1228878,20110404,20110710,0,0,0,0,0,1,0
1227915,20110404,20110710,0,0,0,0,0,0,1
1227914,20110404,20110710,0,0,0,0,0,0,1
1289506,20110711,20111002,0,0,0,0,0,0,1
1227917,20110404,20110710,0,0,0,0,0,0,1
1257913,20110711,20111002,0,0,0,0,0,1,0
1288741,20110711,20111002,0,0,0,0,0,1,0
1227916,20110404,20110710,0,0,0,0,0,0,1
1227911,20110404,20110710,0,0,0,0,0,0,1
1262479,20110711,20111002,1,1,1,1,1,0,0
1227910,20110404,20110710,0,0,0,0,0,0,1
1262813,20110711,20111002,1,1,1,1,1,0,0
1262812,20110711,20111002,1,1,1,1,1,0,0
1232568,20110404,20110710,1,1,1,1,1,0,0
1232569,20110404,20110710,1,1,1,1,1,0,0
1262817,20110711,20111002,1,1,1,1,1,0,0
1227913,20110404,20110710,0,0,0,0,0,0,1
1262815,20110711,20111002,1,1,1,1,1,0,0
1262814,20110711,20111002,1,1,1,1,1,0,0
1232562,20110404,20110710,1,1,1,1,1,0,0
1232563,20110404,20110710,1,1,1,1,1,0,0
1232560,20110404,20110710,1,1,1,1,1,0,0
1232561,20110404,20110710,1,1,1,1,1,0,0
1232566,20110404,20110710,1,1,1,1,1,0,0
1232567,20110404,20110710,1,1,1,1,1,0,0
1232564,20110404,20110710,1,1,1,1,1,0,0
1232565,20110404,20110710,1,1,1,1,1,0,0
1231039,20110404,20110710,1,1,1,1,1,0,0
1231038,20110404,20110710,1,1,1,1,1,0,0
1258762,20110711,20111002,0,0,0,0,0,0,1
1289565,20110711,20111002,0,0,0,0,0,0,1
1231031,20110404,20110710,0,0,0,0,0,0,1
1231030,20110404,20110710,0,0,0,0,0,0,1
1231033,20110404,20110710,1,1,1,1,1,0,0
1231032,20110404,20110710,1,1,1,1,1,0,0
1231035,20110404,20110710,1,1,1,1,1,0,0
1231034,20110404,20110710,1,1,1,1,1,0,0
1231037,20110404,20110710,1,1,1,1,1,0,0
1231036,20110404,20110710,1,1,1,1,1,0,0
1261104,20110711,20111002,0,0,0,0,0,1,0
1261105,20110711,20111002,0,0,0,0,0,1,0
1261106,20110711,20111002,0,0,0,0,0,1,0
1261107,20110711,20111002,0,0,0,0,0,1,0
1261100,20110711,20111002,0,0,0,0,0,1,0
1261101,20110711,20111002,0,0,0,0,0,1,0
1261102,20110711,20111002,0,0,0,0,0,1,0
1261103,20110711,20111002,0,0,0,0,0,1,0
1256304,20110711,20111002,0,0,0,0,0,1,0
1261108,20110711,20111002,0,0,0,0,0,1,0
1261109,20110711,20111002,0,0,0,0,0,1,0
1289562,20110711,20111002,0,0,0,0,0,0,1
1289563,20110711,20111002,0,0,0,0,0,0,1
1289505,20110711,20111002,0,0,0,0,0,0,1
1258480,20110711,20111002,1,1,1,1,1,0,0
1259759,20110711,20111002,0,0,0,0,0,0,1
1257866,20110711,20111002,1,1,1,1,1,0,0
1257867,20110711,20111002,1,1,1,1,1,0,0
1257864,20110711,20111002,1,1,1,1,1,0,0
1257865,20110711,20111002,1,1,1,1,1,0,0
1227885,20110404,20110710,0,0,0,0,0,1,0
1257862,20110711,20111002,1,1,1,1,1,0,0
1258209,20110711,20111002,0,0,0,0,0,1,0
1257863,20110711,20111002,1,1,1,1,1,0,0
1258063,20110711,20111002,0,0,0,0,0,0,1
1258062,20110711,20111002,0,0,0,0,0,0,1
1258061,20110711,20111002,0,0,0,0,0,0,1
1258060,20110711,20111002,0,0,0,0,0,0,1
1227919,20110404,20110710,0,0,0,0,0,0,1
1227918,20110404,20110710,0,0,0,0,0,0,1
1227669,20110404,20110710,0,0,0,0,0,1,0
1227668,20110404,20110710,0,0,0,0,0,1,0
1227667,20110404,20110710,0,0,0,0,0,1,0
1227666,20110404,20110710,0,0,0,0,0,1,0
1227665,20110404,20110710,0,0,0,0,0,1,0
1227664,20110404,20110710,0,0,0,0,0,1,0
1227663,20110404,20110710,0,0,0,0,0,1,0
1227662,20110404,20110710,0,0,0,0,0,1,0
1227661,20110404,20110710,0,0,0,0,0,1,0
1227660,20110404,20110710,0,0,0,0,0,1,0
1289564,20110711,20111002,0,0,0,0,0,0,1
1288488,20110711,20111002,1,1,1,1,1,0,0
1289566,20110711,20111002,0,0,0,0,0,0,1
1289567,20110711,20111002,1,1,1,1,1,0,0
1289560,20110711,20111002,0,0,0,0,0,0,1
1289561,20110711,20111002,0,0,0,0,0,0,1
1227884,20110404,20110710,0,0,0,0,0,1,0
1288489,20110711,20111002,1,1,1,1,1,0,0
1256308,20110711,20111002,0,0,0,0,0,1,0
1289568,20110711,20111002,1,1,1,1,1,0,0
1289569,20110711,20111002,1,1,1,1,1,0,0
1258203,20110711,20111002,0,0,0,0,0,1,0
1258202,20110711,20111002,0,0,0,0,0,1,0
1228954,20110404,20110710,0,0,0,0,0,0,1
1228955,20110404,20110710,0,0,0,0,0,0,1
1262101,20110711,20111002,1,1,1,1,1,0,0
1262100,20110711,20111002,1,1,1,1,1,0,0
1262103,20110711,20111002,1,1,1,1,1,0,0
1262102,20110711,20111002,1,1,1,1,1,0,0
1288619,20110711,20111002,0,0,0,0,0,1,0
1262104,20110711,20111002,1,1,1,1,1,0,0
1262107,20110711,20111002,1,1,1,1,1,0,0
1262106,20110711,20111002,1,1,1,1,1,0,0
1262109,20110711,20111002,1,1,1,1,1,0,0
1262108,20110711,20111002,1,1,1,1,1,0,0
1228958,20110404,20110710,0,0,0,0,0,0,1
1228959,20110404,20110710,0,0,0,0,0,0,1
1288482,20110711,20111002,1,1,1,1,1,0,0
1230072,20110404,20110710,1,1,1,1,1,0,0
1230073,20110404,20110710,1,1,1,1,1,0,0
1230070,20110404,20110710,1,1,1,1,1,0,0
1230071,20110404,20110710,1,1,1,1,1,0,0
1230076,20110404,20110710,1,1,1,1,1,0,0
1230077,20110404,20110710,1,1,1,1,1,0,0
1230074,20110404,20110710,1,1,1,1,1,0,0
1230075,20110404,20110710,1,1,1,1,1,0,0
1288484,20110711,20111002,1,1,1,1,1,0,0
1230078,20110404,20110710,1,1,1,1,1,0,0
1230079,20110404,20110710,1,1,1,1,1,0,0
1288485,20110711,20111002,1,1,1,1,1,0,0
1262246,20110711,20111002,1,1,1,1,1,0,0
1234902,20110404,20110710,0,0,0,0,0,0,1
1262244,20110711,20111002,1,1,1,1,1,0,0
1262245,20110711,20111002,1,1,1,1,1,0,0
1262242,20110711,20111002,1,1,1,1,1,0,0
1288486,20110711,20111002,1,1,1,1,1,0,0
1262240,20110711,20111002,1,1,1,1,1,0,0
1234903,20110404,20110710,0,0,0,0,0,0,1
1262105,20110711,20111002,1,1,1,1,1,0,0
1288487,20110711,20111002,1,1,1,1,1,0,0
1234900,20110404,20110710,0,0,0,0,0,0,1
1262248,20110711,20111002,1,1,1,1,1,0,0
1262249,20110711,20111002,1,1,1,1,1,0,0
1258687,20110711,20111002,1,1,1,1,1,0,0
1258686,20110711,20111002,1,1,1,1,1,0,0
1261889,20110711,20111002,1,1,1,1,1,0,0
1234901,20110404,20110710,0,0,0,0,0,0,1
1235138,20110404,20110710,0,0,0,0,0,1,0
1235139,20110404,20110710,0,0,0,0,0,1,0
1258681,20110711,20111002,1,1,1,1,1,0,0
1258680,20110711,20111002,1,1,1,1,1,0,0
1235134,20110404,20110710,0,0,0,0,0,1,0
1235135,20110404,20110710,0,0,0,0,0,1,0
1235136,20110404,20110710,0,0,0,0,0,1,0
1235137,20110404,20110710,0,0,0,0,0,1,0
1235130,20110404,20110710,0,0,0,0,0,1,0
1235131,20110404,20110710,0,0,0,0,0,1,0
1235132,20110404,20110710,0,0,0,0,0,1,0
1234907,20110404,20110710,0,0,0,0,0,0,1
1234904,20110404,20110710,0,0,0,0,0,0,1
1234905,20110404,20110710,0,0,0,0,0,0,1
1261888,20110711,20111002,1,1,1,1,1,0,0
1261771,20110711,20111002,0,0,0,0,0,1,0
1261770,20110711,20111002,0,0,0,0,0,1,0
1257210,20110711,20111002,0,0,0,0,0,1,0
1229188,20110404,20110710,0,0,0,0,0,1,0
1229189,20110404,20110710,0,0,0,0,0,1,0
1257433,20110711,20111002,1,1,1,1,1,0,0
1257432,20110711,20111002,1,1,1,1,1,0,0
1257435,20110711,20111002,1,1,1,1,1,0,0
1257434,20110711,20111002,1,1,1,1,1,0,0
1257437,20110711,20111002,1,1,1,1,1,0,0
1257436,20110711,20111002,1,1,1,1,1,0,0
1229180,20110404,20110710,0,0,0,0,0,1,0
1229181,20110404,20110710,0,0,0,0,0,1,0
1229182,20110404,20110710,0,0,0,0,0,1,0
1229183,20110404,20110710,0,0,0,0,0,1,0
1229184,20110404,20110710,0,0,0,0,0,1,0
1229185,20110404,20110710,0,0,0,0,0,1,0
1229186,20110404,20110710,0,0,0,0,0,1,0
1229187,20110404,20110710,0,0,0,0,0,1,0
1228598,20110404,20110710,0,0,0,0,0,0,1
1228599,20110404,20110710,0,0,0,0,0,0,1
1261779,20110711,20111002,0,0,0,0,0,1,0
1256535,20110711,20111002,0,0,0,0,0,1,0
1228590,20110404,20110710,0,0,0,0,0,0,1
1228591,20110404,20110710,0,0,0,0,0,0,1
1228592,20110404,20110710,0,0,0,0,0,0,1
1228593,20110404,20110710,0,0,0,0,0,0,1
1228594,20110404,20110710,0,0,0,0,0,0,1
1228595,20110404,20110710,0,0,0,0,0,0,1
1228596,20110404,20110710,0,0,0,0,0,0,1
1228597,20110404,20110710,0,0,0,0,0,0,1
1259819,20110711,20111002,1,1,1,1,1,0,0
1259818,20110711,20111002,1,1,1,1,1,0,0
1260926,20110711,20111002,0,0,0,0,0,0,1
1259811,20110711,20111002,1,1,1,1,1,0,0
1259810,20110711,20111002,1,1,1,1,1,0,0
1259813,20110711,20111002,1,1,1,1,1,0,0
1259812,20110711,20111002,1,1,1,1,1,0,0
1259814,20110711,20111002,1,1,1,1,1,0,0
1259817,20110711,20111002,1,1,1,1,1,0,0
1259816,20110711,20111002,1,1,1,1,1,0,0
1229232,20110404,20110710,0,0,0,0,0,1,0
1229233,20110404,20110710,0,0,0,0,0,1,0
1229230,20110404,20110710,0,0,0,0,0,1,0
1229231,20110404,20110710,0,0,0,0,0,1,0
1229236,20110404,20110710,0,0,0,0,0,1,0
1229237,20110404,20110710,0,0,0,0,0,1,0
1229234,20110404,20110710,0,0,0,0,0,1,0
1229235,20110404,20110710,0,0,0,0,0,1,0
1229238,20110404,20110710,0,0,0,0,0,1,0
1229239,20110404,20110710,0,0,0,0,0,1,0
1257558,20110711,20111002,0,0,0,0,0,1,0
1257559,20110711,20111002,0,0,0,0,0,1,0
1228042,20110404,20110710,1,1,1,1,1,0,0
1228043,20110404,20110710,1,1,1,1,1,0,0
1228040,20110404,20110710,1,1,1,1,1,0,0
1228041,20110404,20110710,1,1,1,1,1,0,0
1228046,20110404,20110710,1,1,1,1,1,0,0
1228047,20110404,20110710,1,1,1,1,1,0,0
1228044,20110404,20110710,1,1,1,1,1,0,0
1228045,20110404,20110710,1,1,1,1,1,0,0
1228048,20110404,20110710,1,1,1,1,1,0,0
1228049,20110404,20110710,1,1,1,1,1,0,0
1256618,20110711,20111002,1,1,1,1,1,0,0
1256533,20110711,20111002,0,0,0,0,0,1,0
1261442,20110711,20111002,0,0,0,0,0,0,1
1257129,20110711,20111002,0,0,0,0,0,1,0
1257744,20110711,20111002,1,1,1,1,1,0,0
1232913,20110404,20110710,1,1,1,1,1,0,0
1232912,20110404,20110710,1,1,1,1,1,0,0
1232911,20110404,20110710,1,1,1,1,1,0,0
1232910,20110404,20110710,1,1,1,1,1,0,0
1232917,20110404,20110710,1,1,1,1,1,0,0
1232916,20110404,20110710,1,1,1,1,1,0,0
1232915,20110404,20110710,1,1,1,1,1,0,0
1232914,20110404,20110710,1,1,1,1,1,0,0
1257888,20110711,20111002,1,1,1,1,1,0,0
1257889,20110711,20111002,1,1,1,1,1,0,0
1232919,20110404,20110710,1,1,1,1,1,0,0
1232918,20110404,20110710,1,1,1,1,1,0,0
1260743,20110711,20111002,1,1,1,1,1,0,0
1234775,20110404,20110710,0,0,0,0,0,1,0
1234774,20110404,20110710,0,0,0,0,0,1,0
1234777,20110404,20110710,0,0,0,0,0,1,0
1234776,20110404,20110710,0,0,0,0,0,1,0
1234771,20110404,20110710,0,0,0,0,0,1,0
1234770,20110404,20110710,0,0,0,0,0,1,0
1234773,20110404,20110710,0,0,0,0,0,1,0
1234772,20110404,20110710,0,0,0,0,0,1,0
1260745,20110711,20111002,1,1,1,1,1,0,0
1234779,20110404,20110710,0,0,0,0,0,1,0
1234778,20110404,20110710,0,0,0,0,0,1,0
1288661,20110711,20111002,0,0,0,0,0,1,0
1260088,20110711,20111002,0,0,0,0,0,1,0
1260089,20110711,20111002,0,0,0,0,0,1,0
1260747,20110711,20111002,1,1,1,1,1,0,0
1260082,20110711,20111002,0,0,0,0,0,1,0
1260083,20110711,20111002,0,0,0,0,0,1,0
1260080,20110711,20111002,0,0,0,0,0,1,0
1260081,20110711,20111002,0,0,0,0,0,1,0
1260086,20110711,20111002,0,0,0,0,0,1,0
1260087,20110711,20111002,0,0,0,0,0,1,0
1260084,20110711,20111002,0,0,0,0,0,1,0
1260085,20110711,20111002,0,0,0,0,0,1,0
1288720,20110711,20111002,0,0,0,0,0,1,0
1256530,20110711,20111002,0,0,0,0,0,1,0
1256685,20110711,20111002,0,0,0,0,0,0,1
1256932,20110711,20111002,1,1,1,1,1,0,0
1256931,20110711,20111002,1,1,1,1,1,0,0
1256686,20110711,20111002,0,0,0,0,0,0,1
1256937,20110711,20111002,1,1,1,1,1,0,0
1256936,20110711,20111002,1,1,1,1,1,0,0
1256683,20110711,20111002,0,0,0,0,0,0,1
1262247,20110711,20111002,1,1,1,1,1,0,0
1256939,20110711,20111002,1,1,1,1,1,0,0
1256938,20110711,20111002,1,1,1,1,1,0,0
1256689,20110711,20111002,0,0,0,0,0,0,1
1256688,20110711,20111002,0,0,0,0,0,0,1
1233055,20110404,20110710,0,0,0,0,0,1,0
1259830,20110711,20111002,1,1,1,1,1,0,0
1233054,20110404,20110710,0,0,0,0,0,1,0
1233057,20110404,20110710,0,0,0,0,0,1,0
1262243,20110711,20111002,1,1,1,1,1,0,0
1233056,20110404,20110710,0,0,0,0,0,1,0
1233051,20110404,20110710,0,0,0,0,0,1,0
1262241,20110711,20111002,1,1,1,1,1,0,0
1233050,20110404,20110710,0,0,0,0,0,1,0
1233053,20110404,20110710,0,0,0,0,0,1,0
1233052,20110404,20110710,0,0,0,0,0,1,0
1231930,20110404,20110710,0,0,0,0,0,0,1
1231931,20110404,20110710,0,0,0,0,0,0,1
1231932,20110404,20110710,0,0,0,0,0,0,1
1231933,20110404,20110710,0,0,0,0,0,0,1
1231934,20110404,20110710,0,0,0,0,0,0,1
1231935,20110404,20110710,0,0,0,0,0,0,1
1231936,20110404,20110710,0,0,0,0,0,0,1
1231937,20110404,20110710,0,0,0,0,0,0,1
1231938,20110404,20110710,0,0,0,0,0,0,1
1231939,20110404,20110710,0,0,0,0,0,0,1
1261882,20110711,20111002,1,1,1,1,1,0,0
1233204,20110404,20110710,0,0,0,0,0,1,0
1233205,20110404,20110710,0,0,0,0,0,1,0
1233206,20110404,20110710,0,0,0,0,0,1,0
1233207,20110404,20110710,0,0,0,0,0,1,0
1233200,20110404,20110710,0,0,0,0,0,1,0
1233201,20110404,20110710,0,0,0,0,0,1,0
1233202,20110404,20110710,0,0,0,0,0,1,0
1233203,20110404,20110710,0,0,0,0,0,1,0
1233208,20110404,20110710,0,0,0,0,0,1,0
1233209,20110404,20110710,0,0,0,0,0,1,0
1232001,20110404,20110710,1,1,1,1,1,0,0
1232000,20110404,20110710,1,1,1,1,1,0,0
1232003,20110404,20110710,1,1,1,1,1,0,0
1232002,20110404,20110710,1,1,1,1,1,0,0
1232005,20110404,20110710,1,1,1,1,1,0,0
1232004,20110404,20110710,1,1,1,1,1,0,0
1232007,20110404,20110710,1,1,1,1,1,0,0
1232006,20110404,20110710,1,1,1,1,1,0,0
1232009,20110404,20110710,1,1,1,1,1,0,0
1232008,20110404,20110710,1,1,1,1,1,0,0
1258685,20110711,20111002,1,1,1,1,1,0,0
1260345,20110711,20111002,0,0,0,0,0,1,0
1258684,20110711,20111002,1,1,1,1,1,0,0
1260344,20110711,20111002,0,0,0,0,0,1,0
1258683,20110711,20111002,1,1,1,1,1,0,0
1260347,20110711,20111002,0,0,0,0,0,1,0
1258682,20110711,20111002,1,1,1,1,1,0,0
1259107,20110711,20111002,1,1,1,1,1,0,0
1259106,20110711,20111002,1,1,1,1,1,0,0
1259105,20110711,20111002,1,1,1,1,1,0,0
1259104,20110711,20111002,1,1,1,1,1,0,0
1259103,20110711,20111002,1,1,1,1,1,0,0
1259102,20110711,20111002,1,1,1,1,1,0,0
1259101,20110711,20111002,1,1,1,1,1,0,0
1259100,20110711,20111002,1,1,1,1,1,0,0
1260341,20110711,20111002,0,0,0,0,0,1,0
1289279,20110711,20111002,0,0,0,0,0,1,0
1259109,20110711,20111002,1,1,1,1,1,0,0
1259108,20110711,20111002,1,1,1,1,1,0,0
1260343,20110711,20111002,0,0,0,0,0,1,0
1260342,20110711,20111002,0,0,0,0,0,1,0
1259698,20110711,20111002,1,1,1,1,1,0,0
1260126,20110711,20111002,1,1,1,1,1,0,0
1258478,20110711,20111002,1,1,1,1,1,0,0
1258689,20110711,20111002,1,1,1,1,1,0,0
1288288,20110711,20111002,1,1,1,1,1,0,0
1288289,20110711,20111002,1,1,1,1,1,0,0
1258474,20110711,20111002,1,1,1,1,1,0,0
1258475,20110711,20111002,1,1,1,1,1,0,0
1258476,20110711,20111002,1,1,1,1,1,0,0
1235133,20110404,20110710,0,0,0,0,0,1,0
1258470,20110711,20111002,1,1,1,1,1,0,0
1258471,20110711,20111002,1,1,1,1,1,0,0
1258472,20110711,20111002,1,1,1,1,1,0,0
1258473,20110711,20111002,1,1,1,1,1,0,0
1228608,20110404,20110710,0,0,0,0,0,0,1
1228609,20110404,20110710,0,0,0,0,0,0,1
1228600,20110404,20110710,0,0,0,0,0,0,1
1228601,20110404,20110710,0,0,0,0,0,0,1
1228602,20110404,20110710,0,0,0,0,0,0,1
1228603,20110404,20110710,0,0,0,0,0,0,1
1228604,20110404,20110710,0,0,0,0,0,0,1
1228605,20110404,20110710,0,0,0,0,0,0,1
1228606,20110404,20110710,0,0,0,0,0,0,1
1228607,20110404,20110710,0,0,0,0,0,0,1
1229957,20110404,20110710,1,1,1,1,1,0,0
1229956,20110404,20110710,1,1,1,1,1,0,0
1229955,20110404,20110710,1,1,1,1,1,0,0
1229954,20110404,20110710,1,1,1,1,1,0,0
1230519,20110404,20110710,0,0,0,0,0,0,1
1230518,20110404,20110710,0,0,0,0,0,0,1
1229951,20110404,20110710,1,1,1,1,1,0,0
1229950,20110404,20110710,1,1,1,1,1,0,0
1230515,20110404,20110710,0,0,0,0,0,0,1
1230514,20110404,20110710,0,0,0,0,0,0,1
1230517,20110404,20110710,0,0,0,0,0,0,1
1230516,20110404,20110710,0,0,0,0,0,0,1
1230511,20110404,20110710,0,0,0,0,0,0,1
1230510,20110404,20110710,0,0,0,0,0,0,1
1229959,20110404,20110710,1,1,1,1,1,0,0
1229958,20110404,20110710,1,1,1,1,1,0,0
1227494,20110404,20110710,1,1,1,1,1,0,0
1227495,20110404,20110710,1,1,1,1,1,0,0
1227496,20110404,20110710,1,1,1,1,1,0,0
1227497,20110404,20110710,1,1,1,1,1,0,0
1227490,20110404,20110710,1,1,1,1,1,0,0
1227491,20110404,20110710,1,1,1,1,1,0,0
1227492,20110404,20110710,1,1,1,1,1,0,0
1227493,20110404,20110710,1,1,1,1,1,0,0
1261430,20110711,20111002,0,0,0,0,0,0,1
1227498,20110404,20110710,1,1,1,1,1,0,0
1227499,20110404,20110710,1,1,1,1,1,0,0
1261431,20110711,20111002,0,0,0,0,0,0,1
1258218,20110711,20111002,0,0,0,0,0,1,0
1258219,20110711,20111002,0,0,0,0,0,1,0
1261432,20110711,20111002,0,0,0,0,0,0,1
1231208,20110404,20110710,1,1,1,1,1,0,0
1231209,20110404,20110710,1,1,1,1,1,0,0
1231206,20110404,20110710,1,1,1,1,1,0,0
1231207,20110404,20110710,1,1,1,1,1,0,0
1231204,20110404,20110710,1,1,1,1,1,0,0
1231205,20110404,20110710,1,1,1,1,1,0,0
1231202,20110404,20110710,1,1,1,1,1,0,0
1231203,20110404,20110710,1,1,1,1,1,0,0
1231200,20110404,20110710,1,1,1,1,1,0,0
1231201,20110404,20110710,1,1,1,1,1,0,0
1289489,20110711,20111002,0,0,0,0,0,0,1
1289488,20110711,20111002,0,0,0,0,0,0,1
1228886,20110404,20110710,0,0,0,0,0,0,1
1288722,20110711,20111002,0,0,0,0,0,1,0
1228887,20110404,20110710,0,0,0,0,0,0,1
1228884,20110404,20110710,0,0,0,0,0,0,1
1262462,20110711,20111002,1,1,1,1,1,0,0
1228885,20110404,20110710,0,0,0,0,0,0,1
1231880,20110404,20110710,0,0,0,0,0,1,0
1257046,20110711,20111002,1,1,1,1,1,0,0
1228883,20110404,20110710,0,0,0,0,0,0,1
1231882,20110404,20110710,0,0,0,0,0,1,0
1231883,20110404,20110710,0,0,0,0,0,1,0
1262053,20110711,20111002,1,1,1,1,1,0,0
1261908,20110711,20111002,1,1,1,1,1,0,0
1261909,20110711,20111002,1,1,1,1,1,0,0
1261904,20110711,20111002,1,1,1,1,1,0,0
1261905,20110711,20111002,1,1,1,1,1,0,0
1261906,20110711,20111002,1,1,1,1,1,0,0
1261907,20110711,20111002,1,1,1,1,1,0,0
1261900,20110711,20111002,1,1,1,1,1,0,0
1261901,20110711,20111002,1,1,1,1,1,0,0
1261902,20110711,20111002,1,1,1,1,1,0,0
1261903,20110711,20111002,1,1,1,1,1,0,0
1260266,20110711,20111002,1,1,1,1,1,0,0
